SPID,GeoID,PID,SaleDate,Amount,Customers,Boxes
SP06,G2,P01,25-08-2021 00:00,1274,44,51
SP01,G2,P21,27-08-2021 00:00,140,80,7
SP18,G2,P08,30-08-2021 00:00,1022,124,45
SP18,G2,P02,31-08-2021 00:00,12978,239,1082
SP25,G2,P07,31-08-2021 00:00,15813,41,688
SP09,G2,P11,31-08-2021 00:00,2135,210,67
SP13,G2,P01,01-09-2021 00:00,7952,86,319
SP10,G2,P05,03-09-2021 00:00,420,85,25
SP07,G2,P02,03-09-2021 00:00,2982,72,187
SP10,G2,P02,06-09-2021 00:00,4340,80,543
SP16,G2,P21,07-09-2021 00:00,5789,54,414
SP08,G2,P14,08-09-2021 00:00,3794,35,422
SP13,G2,P17,09-09-2021 00:00,5278,216,203
SP04,G2,P10,10-09-2021 00:00,3976,32,160
SP08,G2,P21,13-09-2021 00:00,2870,278,180
SP03,G2,P16,13-09-2021 00:00,1393,42,52
SP24,G2,P08,13-09-2021 00:00,2646,367,111
SP09,G2,P21,13-09-2021 00:00,511,352,35
SP02,G2,P07,14-09-2021 00:00,12292,82,410
SP04,G2,P03,14-09-2021 00:00,10157,59,535
SP07,G2,P10,14-09-2021 00:00,9555,23,399
SP11,G2,P04,14-09-2021 00:00,8960,71,427
SP19,G2,P12,15-09-2021 00:00,735,37,41
SP14,G2,P12,15-09-2021 00:00,3759,9,290
SP17,G2,P08,15-09-2021 00:00,7343,161,306
SP23,G2,P09,16-09-2021 00:00,5089,94,364
SP23,G2,P13,17-09-2021 00:00,19054,49,794
SP20,G2,P13,21-09-2021 00:00,11326,110,515
SP05,G2,P19,22-09-2021 00:00,12180,271,812
SP22,G2,P14,24-09-2021 00:00,12642,194,1054
SP11,G2,P07,24-09-2021 00:00,2569,80,92
SP19,G2,P07,24-09-2021 00:00,1869,378,67
SP23,G2,P07,24-09-2021 00:00,8057,301,299
SP02,G2,P02,27-09-2021 00:00,6846,647,428
SP21,G2,P17,27-09-2021 00:00,1204,273,49
SP11,G2,P10,28-09-2021 00:00,2569,210,108
SP03,G2,P10,29-09-2021 00:00,5166,83,216
SP06,G2,P09,29-09-2021 00:00,4067,14,452
SP16,G2,P19,01-10-2021 00:00,5348,170,764
SP15,G2,P12,01-10-2021 00:00,7539,162,419
SP21,G2,P05,01-10-2021 00:00,7903,260,465
SP25,G2,P16,01-10-2021 00:00,4536,337,175
SP23,G2,P18,05-10-2021 00:00,5845,114,183
SP18,G2,P14,05-10-2021 00:00,1029,306,86
SP15,G2,P10,05-10-2021 00:00,10038,14,457
SP15,G2,P15,06-10-2021 00:00,4830,215,440
SP15,G2,P07,06-10-2021 00:00,1792,36,75
SP12,G2,P02,06-10-2021 00:00,18165,50,1514
SP13,G2,P11,07-10-2021 00:00,6860,280,229
SP15,G2,P05,07-10-2021 00:00,6461,238,404
SP21,G2,P08,07-10-2021 00:00,77,61,5
SP19,G2,P01,08-10-2021 00:00,6111,79,266
SP07,G2,P12,08-10-2021 00:00,3577,2,224
SP06,G2,P19,08-10-2021 00:00,2590,300,200
SP08,G2,P01,08-10-2021 00:00,8750,207,283
SP21,G2,P22,11-10-2021 00:00,7434,267,413
SP02,G2,P03,11-10-2021 00:00,9275,451,442
SP01,G2,P22,11-10-2021 00:00,8939,38,389
SP03,G2,P03,11-10-2021 00:00,1463,195,67
SP21,G2,P19,11-10-2021 00:00,217,55,17
SP14,G2,P01,12-10-2021 00:00,3206,179,124
SP15,G2,P02,13-10-2021 00:00,4767,5,398
SP12,G2,P16,14-10-2021 00:00,3675,342,154
SP22,G2,P19,15-10-2021 00:00,1071,205,134
SP21,G2,P16,15-10-2021 00:00,3612,191,145
SP14,G2,P15,15-10-2021 00:00,1540,229,97
SP18,G2,P12,18-10-2021 00:00,4060,353,313
SP22,G2,P04,19-10-2021 00:00,1799,19,90
SP17,G2,P06,19-10-2021 00:00,7133,51,376
SP06,G2,P18,19-10-2021 00:00,1043,23,42
SP08,G2,P10,19-10-2021 00:00,5222,32,194
SP02,G2,P19,20-10-2021 00:00,7637,231,1091
SP10,G2,P08,21-10-2021 00:00,5145,170,286
SP20,G2,P20,21-10-2021 00:00,9870,241,581
SP13,G2,P12,21-10-2021 00:00,9016,17,564
SP25,G2,P06,22-10-2021 00:00,539,44,34
SP02,G2,P10,22-10-2021 00:00,2359,35,91
SP25,G2,P03,22-10-2021 00:00,11039,87,614
SP19,G2,P19,25-10-2021 00:00,56,123,6
SP24,G2,P04,25-10-2021 00:00,4970,182,311
SP19,G2,P20,26-10-2021 00:00,6174,184,441
SP13,G2,P15,26-10-2021 00:00,602,107,67
SP01,G2,P06,26-10-2021 00:00,3864,80,298
SP22,G2,P10,27-10-2021 00:00,9646,528,420
SP18,G2,P04,27-10-2021 00:00,10269,32,514
SP20,G2,P08,27-10-2021 00:00,2758,30,173
SP21,G2,P15,28-10-2021 00:00,7427,10,676
SP20,G2,P04,28-10-2021 00:00,1764,204,89
SP01,G2,P15,29-10-2021 00:00,1652,205,128
SP05,G2,P06,01-11-2021 00:00,14406,267,901
SP09,G2,P13,01-11-2021 00:00,7224,265,425
SP19,G2,P22,02-11-2021 00:00,7511,172,418
SP24,G2,P16,02-11-2021 00:00,10024,10,358
SP12,G2,P21,02-11-2021 00:00,4648,232,291
SP21,G2,P21,02-11-2021 00:00,1771,34,85
SP07,G2,P22,02-11-2021 00:00,8869,188,370
SP06,G2,P02,02-11-2021 00:00,8463,509,529
SP22,G2,P06,02-11-2021 00:00,8729,388,546
SP03,G2,P17,02-11-2021 00:00,196,183,9
SP06,G2,P21,03-11-2021 00:00,2709,230,136
SP16,G2,P12,03-11-2021 00:00,3724,253,249
SP11,G2,P16,04-11-2021 00:00,2590,115,90
SP08,G2,P07,04-11-2021 00:00,4207,203,169
SP04,G2,P06,05-11-2021 00:00,16856,194,937
SP11,G2,P15,05-11-2021 00:00,2037,124,157
SP12,G2,P17,08-11-2021 00:00,2730,96,98
SP01,G2,P05,10-11-2021 00:00,2205,6,117
SP11,G2,P02,11-11-2021 00:00,12173,276,1107
SP12,G2,P14,12-11-2021 00:00,11557,19,964
SP07,G2,P05,12-11-2021 00:00,406,96,21
SP03,G2,P14,15-11-2021 00:00,147,47,13
SP22,G2,P08,15-11-2021 00:00,5551,118,327
SP06,G2,P11,16-11-2021 00:00,3283,79,118
SP25,G2,P17,16-11-2021 00:00,1526,69,67
SP10,G2,P09,17-11-2021 00:00,3766,46,343
SP12,G2,P06,17-11-2021 00:00,9016,256,694
SP07,G2,P08,18-11-2021 00:00,1456,542,70
SP24,G2,P05,18-11-2021 00:00,5481,309,289
SP10,G2,P18,18-11-2021 00:00,1925,273,61
SP25,G2,P21,19-11-2021 00:00,2142,128,134
SP05,G2,P20,23-11-2021 00:00,686,52,35
SP23,G2,P15,24-11-2021 00:00,14,526,1
SP04,G2,P21,26-11-2021 00:00,5670,328,270
SP19,G2,P08,26-11-2021 00:00,12810,196,610
SP15,G2,P19,26-11-2021 00:00,11396,63,1140
SP17,G2,P03,26-11-2021 00:00,6713,111,448
SP01,G2,P13,29-11-2021 00:00,1155,256,49
SP25,G2,P10,01-12-2021 00:00,9051,108,453
SP01,G2,P11,03-12-2021 00:00,5264,153,220
SP11,G2,P12,06-12-2021 00:00,5894,67,328
SP18,G2,P13,07-12-2021 00:00,3171,101,145
SP06,G2,P16,07-12-2021 00:00,10458,27,419
SP21,G2,P13,07-12-2021 00:00,1351,14,68
SP21,G2,P20,07-12-2021 00:00,11900,310,700
SP16,G2,P20,08-12-2021 00:00,9961,218,499
SP02,G2,P17,08-12-2021 00:00,4186,53,150
SP02,G2,P22,08-12-2021 00:00,182,275,10
SP07,G2,P19,09-12-2021 00:00,2996,136,200
SP23,G2,P17,10-12-2021 00:00,4291,289,154
SP01,G2,P19,14-12-2021 00:00,6601,138,661
SP22,G2,P13,14-12-2021 00:00,13251,61,663
SP03,G2,P07,14-12-2021 00:00,3157,13,106
SP14,G2,P10,15-12-2021 00:00,3248,252,121
SP21,G2,P03,15-12-2021 00:00,4291,147,187
SP13,G2,P06,15-12-2021 00:00,5236,53,250
SP14,G2,P19,17-12-2021 00:00,7294,276,730
SP13,G2,P02,17-12-2021 00:00,6839,318,622
SP07,G2,P18,17-12-2021 00:00,2415,472,76
SP17,G2,P11,20-12-2021 00:00,1442,155,52
SP23,G2,P02,20-12-2021 00:00,3815,583,477
SP11,G2,P09,21-12-2021 00:00,2604,409,261
SP22,G2,P12,21-12-2021 00:00,2177,24,146
SP14,G2,P09,21-12-2021 00:00,1295,80,162
SP23,G2,P06,22-12-2021 00:00,980,201,76
SP16,G2,P01,22-12-2021 00:00,1113,56,36
SP08,G2,P06,22-12-2021 00:00,2506,143,140
SP21,G2,P18,23-12-2021 00:00,1981,28,80
SP15,G2,P17,23-12-2021 00:00,7490,70,268
SP11,G2,P08,23-12-2021 00:00,3885,308,243
SP17,G2,P14,24-12-2021 00:00,5271,178,406
SP10,G2,P14,24-12-2021 00:00,3808,132,347
SP21,G2,P04,24-12-2021 00:00,2513,23,120
SP05,G2,P05,24-12-2021 00:00,16653,13,1041
SP13,G2,P13,10-01-2022 00:00,2996,134,428
SP21,G2,P22,11-01-2022 00:00,12481,177,1041
SP23,G2,P20,04-01-2022 00:00,1337,513,103
SP09,G2,P15,28-01-2022 00:00,9373,25,427
SP20,G2,P18,19-01-2022 00:00,3857,42,322
SP19,G2,P12,28-01-2022 00:00,6573,480,598
SP20,G2,P14,06-01-2022 00:00,14777,110,2463
SP18,G2,P21,14-01-2022 00:00,609,429,36
SP06,G2,P20,21-01-2022 00:00,12341,127,1029
SP22,G2,P22,07-01-2022 00:00,9219,129,615
SP14,G2,P08,19-01-2022 00:00,3598,447,277
SP02,G2,P07,12-01-2022 00:00,13363,96,1485
SP04,G2,P21,13-01-2022 00:00,7168,53,378
SP05,G2,P16,26-01-2022 00:00,9065,192,698
SP08,G2,P13,19-01-2022 00:00,8064,96,1613
SP02,G2,P03,25-01-2022 00:00,5026,84,194
SP02,G2,P09,14-01-2022 00:00,7805,145,488
SP04,G2,P17,26-01-2022 00:00,6153,60,684
SP13,G2,P17,05-01-2022 00:00,7189,115,654
SP06,G2,P14,14-01-2022 00:00,13328,389,1904
SP15,G2,P06,26-01-2022 00:00,5355,59,412
SP10,G2,P05,14-01-2022 00:00,812,313,37
SP19,G2,P08,26-01-2022 00:00,980,123,76
SP18,G2,P13,18-01-2022 00:00,4774,257,531
SP12,G2,P19,06-01-2022 00:00,1960,192,86
SP03,G2,P20,11-01-2022 00:00,18788,121,1342
SP03,G2,P06,28-01-2022 00:00,3150,53,287
SP12,G2,P08,28-01-2022 00:00,2247,190,205
SP12,G2,P14,07-01-2022 00:00,5425,48,905
SP17,G2,P14,26-01-2022 00:00,1183,16,148
SP14,G2,P14,07-01-2022 00:00,3241,226,541
SP04,G2,P15,10-01-2022 00:00,18697,197,891
SP10,G2,P17,28-01-2022 00:00,7112,37,647
SP13,G2,P14,25-01-2022 00:00,6146,418,683
SP20,G2,P15,21-01-2022 00:00,4977,285,227
SP04,G2,P10,27-01-2022 00:00,9072,68,1296
SP21,G2,P02,14-01-2022 00:00,7714,211,286
SP01,G2,P09,07-01-2022 00:00,1288,286,81
SP06,G2,P16,26-01-2022 00:00,4676,72,390
SP08,G2,P22,18-01-2022 00:00,15253,48,954
SP19,G2,P18,24-01-2022 00:00,3227,31,269
SP10,G2,P08,07-01-2022 00:00,3843,54,275
SP23,G2,P05,26-01-2022 00:00,9289,367,443
SP07,G2,P08,27-01-2022 00:00,14070,365,1280
SP11,G2,P01,03-01-2022 00:00,7609,393,448
SP10,G2,P16,03-01-2022 00:00,420,34,28
SP25,G2,P06,21-01-2022 00:00,13867,34,1067
SP16,G2,P19,18-01-2022 00:00,434,200,20
SP14,G2,P12,26-01-2022 00:00,3920,77,392
SP04,G2,P04,14-01-2022 00:00,2114,52,118
SP02,G2,P16,10-01-2022 00:00,4389,94,366
SP15,G2,P08,27-01-2022 00:00,6776,374,522
SP23,G2,P10,10-01-2022 00:00,14119,213,1765
SP07,G2,P17,07-01-2022 00:00,4921,250,493
SP02,G2,P14,13-01-2022 00:00,959,28,160
SP05,G2,P18,13-01-2022 00:00,1484,174,115
SP23,G2,P06,19-01-2022 00:00,5558,150,618
SP25,G2,P13,26-01-2022 00:00,11984,181,1712
SP21,G2,P10,07-01-2022 00:00,3871,338,431
SP14,G2,P08,20-12-2021 00:00,21,82,2
SP20,G2,P12,04-02-2022 00:00,1414,334,57
SP11,G2,P20,18-02-2022 00:00,476,315,27
SP18,G2,P01,19-01-2021 00:00,6223,375,623
SP05,G2,P14,29-04-2021 00:00,42,108,6
SP24,G2,P20,26-02-2021 00:00,2429,259,152
SP19,G2,P03,21-07-2021 00:00,917,218,77
SP01,G2,P19,02-08-2021 00:00,18473,107,770
SP15,G2,P08,24-02-2022 00:00,1813,285,130
SP08,G2,P20,08-01-2021 00:00,7602,63,423
SP18,G2,P06,17-06-2021 00:00,3787,214,271
SP07,G2,P01,29-12-2021 00:00,1106,28,111
SP15,G2,P21,15-06-2021 00:00,12558,162,785
SP03,G2,P06,21-07-2021 00:00,4711,28,278
SP06,G2,P05,11-03-2021 00:00,6139,168,384
SP25,G2,P14,28-05-2021 00:00,672,462,68
SP20,G2,P06,04-10-2021 00:00,10444,189,746
SP06,G2,P22,24-08-2021 00:00,2016,222,81
SP19,G2,P09,13-07-2021 00:00,13076,186,1635
SP09,G2,P17,20-09-2021 00:00,1015,17,85
SP23,G2,P07,24-02-2022 00:00,11851,374,494
SP16,G2,P13,09-08-2021 00:00,3010,40,159
SP21,G2,P05,20-01-2022 00:00,6993,15,389
SP05,G2,P09,07-10-2021 00:00,7105,408,711
SP11,G2,P05,04-03-2021 00:00,7021,281,413
SP11,G2,P12,19-10-2021 00:00,5649,21,236
SP08,G2,P15,05-01-2022 00:00,7574,173,292
SP19,G2,P11,17-09-2021 00:00,3122,107,165
SP09,G2,P16,11-01-2021 00:00,8022,82,1003
SP06,G2,P07,01-12-2021 00:00,1554,100,65
SP23,G2,P22,09-02-2021 00:00,5271,235,230
SP10,G2,P06,13-04-2021 00:00,2989,165,214
SP14,G2,P15,21-03-2022 00:00,4795,99,185
SP15,G2,P22,26-01-2021 00:00,7903,21,330
SP10,G2,P11,13-04-2021 00:00,700,299,37
SP21,G2,P19,04-03-2021 00:00,6496,65,283
SP23,G2,P06,07-05-2021 00:00,1428,26,84
SP25,G2,P13,28-02-2022 00:00,6461,165,324
SP09,G2,P19,03-03-2021 00:00,203,80,9
SP03,G2,P17,30-08-2021 00:00,12761,285,1277
SP03,G2,P04,05-11-2021 00:00,4221,16,249
SP11,G2,P06,09-09-2021 00:00,2485,272,147
SP18,G2,P03,10-08-2021 00:00,4557,7,380
SP02,G2,P08,10-01-2022 00:00,4179,298,299
SP12,G2,P22,02-03-2021 00:00,7385,1,336
SP25,G2,P05,09-03-2022 00:00,2079,21,116
SP01,G2,P11,05-01-2022 00:00,6636,272,302
SP15,G2,P14,05-01-2021 00:00,6342,264,705
SP14,G2,P19,09-02-2021 00:00,6454,466,281
SP17,G2,P14,02-02-2022 00:00,7196,56,720
SP24,G2,P12,13-05-2021 00:00,4410,133,184
SP22,G2,P15,04-02-2022 00:00,9282,489,387
SP09,G2,P22,29-09-2021 00:00,6839,144,298
SP08,G2,P09,21-01-2022 00:00,8365,226,930
SP03,G2,P13,20-08-2021 00:00,5747,20,262
SP16,G2,P03,10-09-2021 00:00,11228,135,864
SP21,G2,P21,01-12-2021 00:00,7329,140,524
SP20,G2,P18,23-03-2021 00:00,1827,450,229
SP01,G2,P03,16-02-2022 00:00,259,191,24
SP16,G2,P09,08-07-2021 00:00,3906,446,391
SP02,G2,P09,07-04-2021 00:00,10388,196,1299
SP17,G2,P03,11-03-2021 00:00,10486,4,874
SP06,G2,P13,03-02-2021 00:00,476,24,26
SP15,G2,P18,18-02-2022 00:00,2667,213,381
SP06,G2,P11,14-04-2021 00:00,8897,209,405
SP20,G2,P13,07-06-2021 00:00,567,119,30
SP06,G2,P10,08-06-2021 00:00,189,175,10
SP10,G2,P20,03-05-2021 00:00,9121,335,609
SP18,G2,P22,14-09-2021 00:00,4746,260,198
SP08,G2,P17,24-01-2022 00:00,6188,107,516
SP13,G2,P08,30-03-2021 00:00,4403,5,401
SP02,G2,P21,19-10-2021 00:00,9072,42,648
SP24,G2,P21,21-01-2022 00:00,2037,189,157
SP23,G2,P12,08-03-2021 00:00,4291,156,179
SP18,G2,P04,07-05-2021 00:00,5999,123,334
SP18,G2,P08,11-01-2021 00:00,11837,45,911
SP17,G2,P17,04-11-2021 00:00,20454,20,1705
SP22,G2,P22,04-06-2021 00:00,6223,134,271
SP20,G2,P09,07-03-2022 00:00,6832,111,760
SP23,G2,P19,02-09-2021 00:00,2555,30,117
SP09,G2,P13,03-11-2021 00:00,3311,123,175
SP02,G2,P20,24-06-2021 00:00,2737,206,161
SP23,G2,P13,27-01-2022 00:00,16842,152,887
SP12,G2,P14,30-08-2021 00:00,6160,126,770
SP03,G2,P22,07-10-2021 00:00,6832,100,311
SP12,G2,P09,18-02-2022 00:00,2184,31,273
SP13,G2,P21,02-09-2021 00:00,5411,139,339
SP06,G2,P20,13-01-2021 00:00,5971,51,399
SP18,G2,P21,11-06-2021 00:00,13244,208,828
SP10,G2,P22,12-05-2021 00:00,4641,128,194
SP06,G2,P04,03-05-2021 00:00,3647,190,228
SP24,G2,P15,26-01-2022 00:00,7238,327,290
SP01,G2,P13,23-03-2022 00:00,2142,147,98
SP02,G2,P06,05-10-2021 00:00,5593,199,400
SP05,G2,P08,04-03-2022 00:00,4578,387,417
SP02,G2,P03,19-02-2021 00:00,5607,59,401
SP02,G2,P11,13-10-2021 00:00,3045,163,161
SP21,G2,P11,18-05-2021 00:00,1246,397,60
SP04,G2,P20,08-10-2021 00:00,1561,319,92
SP20,G2,P21,30-12-2021 00:00,441,187,34
SP22,G2,P17,04-03-2022 00:00,3430,127,264
SP16,G2,P15,03-02-2021 00:00,5789,45,242
SP08,G2,P01,20-05-2021 00:00,6335,192,634
SP17,G2,P11,12-01-2022 00:00,1526,208,70
SP24,G2,P16,14-12-2021 00:00,14959,211,2494
SP14,G2,P17,27-08-2021 00:00,2387,25,217
SP16,G2,P21,26-07-2021 00:00,5915,98,423
SP08,G2,P10,15-06-2021 00:00,14098,274,830
SP21,G2,P14,06-08-2021 00:00,7749,133,861
SP17,G2,P21,12-05-2021 00:00,7700,54,593
SP19,G2,P14,18-02-2021 00:00,4046,67,405
SP04,G2,P21,24-01-2022 00:00,5649,76,404
SP22,G2,P07,29-07-2021 00:00,4123,273,165
SP08,G2,P18,21-12-2021 00:00,11102,129,1234
SP13,G2,P01,18-02-2022 00:00,4900,54,446
SP19,G2,P08,15-07-2021 00:00,2044,35,186
SP11,G2,P15,25-01-2021 00:00,3283,176,137
SP15,G2,P13,08-06-2021 00:00,4676,205,223
SP19,G2,P22,23-03-2022 00:00,4900,173,196
SP24,G2,P22,11-01-2022 00:00,616,121,25
SP06,G2,P15,26-02-2021 00:00,4186,113,161
SP10,G2,P02,03-06-2021 00:00,1778,99,75
SP13,G2,P18,30-08-2021 00:00,2667,328,334
SP10,G2,P07,02-03-2021 00:00,2730,85,119
SP02,G2,P13,25-08-2021 00:00,2142,35,108
SP08,G2,P13,30-12-2021 00:00,4081,388,215
SP01,G2,P06,30-06-2021 00:00,343,54,23
SP15,G2,P05,24-03-2021 00:00,7952,109,419
SP24,G2,P09,27-01-2022 00:00,476,39,48
SP24,G2,P11,28-01-2021 00:00,5985,269,285
SP14,G2,P16,08-12-2021 00:00,1372,281,196
SP12,G2,P16,09-06-2021 00:00,12152,202,1351
SP09,G2,P20,16-08-2021 00:00,3661,62,204
SP03,G2,P02,22-03-2021 00:00,19621,46,727
SP23,G2,P01,27-12-2021 00:00,378,46,32
SP05,G2,P22,17-03-2021 00:00,4501,208,188
SP12,G2,P21,21-01-2022 00:00,3290,236,254
SP25,G2,P03,26-11-2021 00:00,2058,288,188
SP11,G2,P21,09-06-2021 00:00,3367,175,211
SP24,G2,P05,08-06-2021 00:00,3948,104,208
SP01,G2,P07,03-03-2021 00:00,5208,43,227
SP16,G2,P14,19-10-2021 00:00,8631,263,959
SP06,G2,P17,12-01-2022 00:00,3227,128,269
SP02,G2,P22,01-04-2021 00:00,13517,142,541
SP13,G2,P20,22-02-2022 00:00,2492,213,167
SP01,G2,P04,16-07-2021 00:00,14763,70,821
SP16,G2,P22,06-07-2021 00:00,3983,142,166
SP02,G2,P02,18-05-2021 00:00,1323,67,49
SP12,G2,P10,19-04-2021 00:00,5250,97,309
SP07,G2,P05,09-02-2022 00:00,4942,31,275
SP14,G2,P06,20-04-2021 00:00,3486,106,218
SP14,G2,P13,08-06-2021 00:00,7840,25,357
SP06,G2,P21,18-03-2021 00:00,980,257,66
SP19,G2,P06,14-01-2022 00:00,6923,123,462
SP09,G2,P18,06-01-2022 00:00,483,73,49
SP03,G2,P05,01-02-2022 00:00,14343,124,844
SP18,G2,P09,18-03-2022 00:00,532,153,60
SP08,G2,P12,26-08-2021 00:00,7000,286,319
SP04,G2,P06,14-02-2022 00:00,3864,75,276
SP19,G2,P21,27-08-2021 00:00,6125,368,383
SP22,G2,P05,13-01-2021 00:00,6342,214,334
SP08,G2,P16,01-07-2021 00:00,13720,209,2287
SP08,G2,P04,15-02-2022 00:00,4648,25,259
SP10,G2,P03,03-03-2022 00:00,11648,54,832
SP18,G2,P13,16-03-2022 00:00,2352,82,118
SP18,G2,P02,02-11-2021 00:00,3661,109,147
SP11,G2,P03,09-09-2021 00:00,1260,169,97
SP04,G2,P02,28-03-2022 00:00,12614,301,526
SP03,G2,P09,30-08-2021 00:00,12439,306,1555
SP24,G2,P17,21-06-2021 00:00,7133,383,714
SP01,G2,P16,22-06-2021 00:00,1883,56,269
SP17,G2,P01,24-05-2021 00:00,1855,257,186
SP10,G2,P19,16-08-2021 00:00,609,241,28
SP07,G2,P18,12-11-2021 00:00,826,415,104
SP18,G2,P18,03-09-2021 00:00,9919,206,992
SP23,G2,P02,23-02-2022 00:00,1393,222,59
SP18,G2,P20,19-01-2022 00:00,9415,272,554
SP19,G2,P16,18-02-2022 00:00,3458,52,577
SP07,G2,P04,04-01-2021 00:00,5040,59,315
SP11,G2,P14,23-08-2021 00:00,10857,58,1358
SP04,G2,P12,10-12-2021 00:00,3423,236,137
SP16,G2,P19,21-01-2022 00:00,1491,18,71
SP23,G2,P17,01-03-2022 00:00,15043,43,1158
SP22,G2,P03,11-03-2021 00:00,6902,328,493
SP19,G2,P01,28-01-2022 00:00,7427,161,676
SP01,G2,P14,15-12-2021 00:00,5012,39,716
SP06,G2,P06,05-01-2022 00:00,7539,54,539
SP25,G2,P06,23-02-2021 00:00,7525,165,443
SP04,G2,P16,10-05-2021 00:00,4130,437,590
SP01,G2,P21,15-04-2021 00:00,5572,116,398
SP07,G2,P11,04-11-2021 00:00,7147,456,325
SP22,G2,P06,15-03-2021 00:00,9765,115,698
SP17,G2,P12,18-02-2022 00:00,4928,11,206
SP03,G2,P10,11-01-2021 00:00,4473,3,236
SP09,G2,P21,23-11-2021 00:00,1659,148,128
SP21,G2,P08,05-08-2021 00:00,3297,189,236
SP14,G2,P12,05-07-2021 00:00,11809,140,514
SP09,G2,P06,03-11-2021 00:00,1316,419,88
SP21,G2,P16,25-01-2021 00:00,224,90,25
SP03,G2,P14,04-06-2021 00:00,2156,42,216
SP21,G2,P17,21-06-2021 00:00,3500,177,350
SP16,G2,P08,08-11-2021 00:00,1890,125,158
SP20,G2,P19,17-12-2021 00:00,7420,259,354
SP03,G2,P18,30-04-2021 00:00,10808,46,1544
SP11,G2,P07,08-03-2021 00:00,245,41,12
SP16,G2,P10,13-01-2021 00:00,15694,387,826
SP05,G2,P13,26-01-2021 00:00,1540,77,70
SP21,G2,P20,19-02-2021 00:00,238,93,16
SP08,G2,P11,16-04-2021 00:00,15953,106,840
SP24,G2,P08,12-01-2022 00:00,15169,96,1167
SP02,G2,P01,16-04-2021 00:00,8106,71,676
SP08,G2,P22,10-01-2022 00:00,8302,199,378
SP14,G2,P03,29-04-2021 00:00,1764,366,136
SP02,G2,P15,08-07-2021 00:00,4760,90,184
SP07,G2,P16,25-08-2021 00:00,11599,63,1657
SP24,G2,P14,25-08-2021 00:00,14021,128,1558
SP04,G2,P18,17-03-2021 00:00,1610,12,230
SP19,G2,P02,09-04-2021 00:00,168,185,7
SP17,G2,P20,22-02-2021 00:00,10101,290,595
SP13,G2,P11,01-02-2021 00:00,2100,115,111
SP21,G2,P15,11-05-2021 00:00,13482,157,500
SP10,G2,P21,22-03-2022 00:00,11004,2,786
SP12,G2,P11,28-05-2021 00:00,9688,331,462
SP10,G2,P15,15-02-2021 00:00,5257,277,203
SP11,G2,P19,13-08-2021 00:00,7756,348,338
SP20,G2,P05,27-07-2021 00:00,7427,22,437
SP14,G2,P05,08-01-2021 00:00,13678,38,760
SP01,G2,P08,08-07-2021 00:00,483,108,44
SP12,G2,P02,12-11-2021 00:00,4641,178,186
SP15,G2,P16,07-02-2022 00:00,4963,93,552
SP15,G2,P09,08-10-2021 00:00,1827,47,203
SP10,G2,P16,09-06-2021 00:00,7581,335,948
SP03,G2,P07,28-01-2022 00:00,4550,341,190
SP17,G2,P19,05-08-2021 00:00,4361,398,199
SP25,G2,P08,19-04-2021 00:00,4599,83,329
SP11,G2,P11,04-02-2021 00:00,504,42,24
SP23,G2,P20,04-03-2021 00:00,2793,16,187
SP04,G2,P22,19-01-2022 00:00,10605,37,462
SP21,G2,P09,29-04-2021 00:00,15813,186,1438
SP16,G2,P01,06-05-2021 00:00,3759,183,342
SP25,G2,P19,15-01-2021 00:00,8386,160,400
SP20,G2,P20,17-05-2021 00:00,9954,116,623
SP01,G2,P20,17-11-2021 00:00,2044,112,121
SP24,G2,P06,25-03-2021 00:00,21,232,2
SP13,G2,P19,24-08-2021 00:00,8085,161,352
SP04,G2,P04,15-03-2022 00:00,9296,364,547
SP09,G2,P03,15-07-2021 00:00,1316,321,110
SP01,G2,P05,04-02-2021 00:00,5103,37,319
SP17,G2,P18,26-01-2021 00:00,1568,155,175
SP02,G2,P16,02-03-2021 00:00,203,71,34
SP05,G2,P06,18-06-2021 00:00,3094,223,182
SP02,G2,P12,02-02-2021 00:00,9758,191,391
SP21,G2,P13,05-01-2021 00:00,763,112,37
SP20,G2,P17,17-11-2021 00:00,1869,65,187
SP15,G2,P17,30-03-2021 00:00,2772,228,214
SP06,G2,P02,02-07-2021 00:00,903,104,37
SP07,G2,P06,07-09-2021 00:00,1911,283,137
SP22,G2,P18,12-10-2021 00:00,2835,348,405
SP24,G2,P10,14-02-2022 00:00,9310,160,490
SP13,G2,P07,15-11-2021 00:00,8225,9,343
SP20,G2,P01,25-01-2021 00:00,7973,197,665
SP17,G2,P16,30-07-2021 00:00,1792,95,200
SP23,G2,P11,14-04-2021 00:00,700,57,34
SP15,G2,P06,18-02-2022 00:00,7567,116,505
SP07,G2,P09,13-01-2021 00:00,2121,20,236
SP20,G2,P14,28-02-2022 00:00,9065,168,1134
SP16,G2,P17,21-07-2021 00:00,1463,276,113
SP11,G2,P16,05-11-2021 00:00,6426,295,804
SP01,G2,P22,16-03-2021 00:00,4865,69,222
SP24,G2,P13,12-08-2021 00:00,399,25,20
SP13,G2,P09,21-02-2022 00:00,532,109,60
SP21,G2,P22,09-02-2021 00:00,8204,86,342
SP19,G2,P18,20-01-2021 00:00,2674,124,382
SP04,G2,P07,21-05-2021 00:00,2555,45,103
SP20,G2,P15,17-05-2021 00:00,5607,90,208
SP23,G2,P18,10-03-2021 00:00,6062,102,674
SP13,G2,P05,27-05-2021 00:00,5502,49,306
